,id,country,title,title_length,category,tag_num,duration,duration_secs,views,likes,dislikes,comment_count
694,Tx8cTShiylQ,CA,Goodbye.,8,10,0,PT9M5S,545.0,265577,32817,291,2369
695,utS4Y0mqBiI,CA,2600HP Turbo Viper UNDEFEATED ON THE STREET! 9L Stroker + Sequential (2000lb-ft OF TORQUE!),91,2,0,PT14M56S,896.0,256688,14198,100,1836
696,FnZXdQlXkgk,CA,Hi!,3,23,10,PT2M1S,121.0,1227879,162524,4413,10775
697,LetOGJlfCbA,CA,STOCK BOX Doll Customizing: Luna the abandoned moth doll from before!,69,26,23,PT19M31S,1171.0,575565,63527,465,5621
698,9ntdR7PsEJk,CA,HOUSE TOUR!! Notre nouvelle maison!,35,26,9,PT18M49S,1129.0,261025,26915,151,1295
699,9GAUo8eUXeU,CA,Which Motorcycle Manufacturer is Best? [Laboratory Test],56,2,14,PT7M31S,451.0,342138,31344,194,2986
700,FZJxiYSadUg,RU,СЕРГО: ответ BadComedian и почему Каха уходит с канала?!,56,22,4,PT2H23M26S,8606.0,1228396,19669,31693,17811
701,bIYkP6aPtn4,RU,Highlights FC Barcelona vs SD Huesca (4-1),42,17,48,PT1M31S,91.0,950215,23899,481,822
702,AFQtKQOi6TA,RU,МЕГАПРОЕКТЫ: ВЕЛИКАЯ БИТВА С ВОДОЙ — ТОПЛЕС,43,28,22,PT29M56S,1796.0,1244977,149181,2896,11906
703,a13pBSGI8O4,RU,ЗЕЛЁНЫЕ ОЧКИ | 13 Карт original meme,36,1,23,PT45S,45.0,259691,38490,280,4069
704,lx2T1p6pKrs,RU,"""Холостяк"": премьерный выпуск нового сезона",43,24,57,PT1H14M14S,4454.0,2151809,28592,7783,6305
705,D5wEheu9uA0,RU,КТО ПОСЛЕДНИЙ ПОКИНЕТ БИОТУАЛЕТ ЧЕЛЛЕНДЖ !,43,24,16,PT23M46S,1426.0,6507468,946666,15350,58227
706,j97FWaauCZY,RU,Подарил Маме новый Kia Soul,27,15,0,PT19M57S,1197.0,362020,48563,582,3285
707,fyWorn5Dqt0,RU,Утро: Фельгенгауэр и Плющев / Живой гвоздь -  Андрей Коняев // 16.03.21,71,25,9,PT3H54M30S,14070.0,89963,6087,217,64
708,bOWIkXj-n9g,RU,Мощный фильм про остров заключенных [ Кичлаг Новая Земля ] Русские детективы,76,1,19,PT1H50M39S,6639.0,1053998,4731,1346,561
709,kXw7KykG_GE,RU,"Боб и волшебные бобы (эпизод 10, сезон 7)",41,22,21,PT2M31S,151.0,254712,31735,435,2440
710,XSIAzqIvrIM,RU,НМДНИ-2016. «Денег нет». Брекзит. Покемоны. Яровая. «Боярышник». Трамп. Лабутены нах. D-DOS,91,22,17,PT1H53M,6780.0,204434,16450,373,1506
711,pQW_uVEHOGs,RU,"Хроническая УСТАЛОСТЬ: причины и ЛЕЧЕНИЕ. / Вечно нет сил, утомляемость или сонливость – что делать?",100,28,18,PT15M45S,945.0,36479,4984,28,464
712,ViayQML7wJI,RU,Путин будет мстить вечно,24,25,10,PT54M30S,3270.0,136391,7044,337,1091
713,LqdSu07iEzI,RU,"ПИКИ ТОЧЁНЫЕ, СВЁРЛА ПАЛЁНЫЕ И ПРОЧИЕ ПОДЕЛИЯ НА ""Ё"" (пиризалиф)",64,23,15,PT15M37S,937.0,722219,83524,1077,4371
714,1BqvNLTtLxc,RU,Генералы у власти – горе для страны | Блог Ходорковского,56,25,39,PT12M59S,779.0,310263,39206,595,2545
715,F-MZ4KKw9FA,RU,"Беременна в 16 | Олеся, Томск | Премьера выпуска 17 марта",57,24,34,PT55S,55.0,366295,8701,330,1166
716,7mw3nbBunPE,RU,Что не так? ПЕРВЫЙ ТЕСТ! Mercedes S-Class W223! Чем удивил S 350 d? Подробный обзор! Mercedes-AMG.,98,2,34,PT30M14S,1814.0,59068,2551,141,444
717,vKeZvwO96H4,RU,Вагнеровцы. История грандиозного предательства Украины,54,22,24,PT53M36S,3216.0,827422,24803,4705,2916
718,1zF5YODKzaY,RU,"Dallas Stars vs. Columbus Blue Jackets | FULL Shootout Highlights – Mar. 14, 2021",81,17,2,PT2M58S,178.0,138265,277,25,71
719,67AeIHUDuMA,RU,"Пётр Авен: Моргенштерн, санкции, Березовский, Путин, Фридман // А поговорить?..",79,22,32,PT1H48M39S,6519.0,286462,8163,2401,2377
720,d1CCYvOXjD8,RU,ZIRAPCHA 4 MAVSUM 4-QISM I 13 YOSHIMDA ONA BO'LDIM! 😭 YANGI ISHTIROKCHI KELDI!,78,24,4,PT1H32M33S,5553.0,73576,2736,78,1448
721,UZJB7ISRgGw,RU,Что в сумке у Карины Истоминой и Ксюши Дукалис? | Vogue Россия,62,22,24,PT7M56S,476.0,88342,7538,300,295
722,XcYWXJZfEX0,RU,"Игорь ДЕНИСОВ: жизнь после футбола, расставание с «Локо», сложные отношения с «Зенитом» | Фильм «СЭ»",100,17,11,PT50M24S,3024.0,64572,3649,105,585
723,SQg0qW-8d2E,RU,Самый ЯРКИЙ Rolls-Royce в России! Хромированная плёнка на Роллс-Ройс! (Проект АМОRRАЛ - 1 серия),96,2,51,PT18M42S,1122.0,300477,47691,960,2006
724,FUPDokTlUOQ,RU,400 Нм крутящего в ЭлектроЖИГЕ! Шлифует на всех передачах!,58,2,13,PT19M35S,1175.0,118967,12594,696,786
725,0bOUOCo6NLQ,RU,kostromin — Моя голова винтом (My head is spinning like a screw) (Official Video),81,10,13,PT2M21S,141.0,234174,16038,488,1326
726,BqAeqew2WC0,RU,«Маска» | Выпуск 5. Сезон 2,27,24,2,PT2H31M2S,9062.0,221699,2668,197,1066
727,9LdoW3n60TI,RU,«Я бы встречалась с Кридом» Никита Левинский и Эсми Real | Ты меня знаешь?,74,22,16,PT14M42S,882.0,163257,9976,215,426
728,symK4Ff3z40,RU,Вечер с Владимиром Соловьевым от 15.03.2021 @Россия 1,53,24,38,PT2H29M24S,8964.0,678386,15069,3003,3331
729,7TRlc__khpA,RU,"ПИЛЮ МАЗДУ, КАПОТ И БАГАЖНИК. Quadra V-Tech из Cyberpunk 2077. Часть 12",71,28,13,PT17M52S,1072.0,124768,29744,176,1576
730,yAuDpsgiOvA,RU,LINDEMANN - Live In Moscow (Out May 21),39,10,7,PT1M40S,100.0,229515,17072,403,0
731,4qgR-CmqV88,RU,Оживляем легенду дрифта! Японская классика с компрессором. Hachiroku!,69,2,81,PT1H52M40S,6760.0,1425047,103744,1414,14003
732,XlwkHZbNTGg,RU,НАШЛИ РЕДКУЮ ТАЧКУ ИЗ ФОРСАЖА В ГАРАЖЕ | КУПИЛИ FORD ESCORT MK1 Пола Уокера,75,22,49,PT18M6S,1086.0,122378,21071,137,2167
733,wQspJUoFHjA,RU,"Итоги GRAMMY 2021: ФАНЕРА, Beyonce, Megan Stallion, BTS, Harry Styles и др.! (обзор)",84,24,44,PT26M27S,1587.0,128675,9609,459,1602
734,PNAtleL2IYU,RU,Дитя притона. Мужское / Женское. Выпуск от 15.03.2021,53,29,10,PT42M2S,2522.0,710875,4575,724,1794
735,zQoh7IVu85A,RU,УЧИЛКА - Хорошее кино. Плохой сигнал,36,1,9,PT1H14M51S,4491.0,117867,19827,145,4736
736,LKpqhgNRzTQ,RU,"шоу ""БРАТСКИЙ СТОЛ"" с Настей Рыбкой",35,23,10,PT42M56S,2576.0,895771,33127,29801,4131
737,fH7KJliQJkI,RU,Как Выйти из КРИЗИСА? Большой ОБУЧАЮЩИЙ Выпуск! Депрессия Пандемия Возраст Долги Развод,87,17,26,PT1H17S,3617.0,179324,17202,208,1394
738,vFWv44Z4Jhk,RU,Dua Lipa - Levitating ft. DaBaby / Don't Start Now (Live at the GRAMMYs 2021),77,10,16,PT5M5S,305.0,9792287,633194,10098,24214
739,dewq3R2Xojc,RU,Брат или не брат? Тайна родителей юных звезд. Пусть говорят. Выпуск от 15.03.2021,81,29,18,PT1H37S,3637.0,169549,2234,462,490
740,Cf50sDzMkp0,RU,Жизнь на ощупь. Мужское / Женское. Выпуск от 15.03.2021,55,29,8,PT41M59S,2519.0,378802,2941,325,1028
741,Du4WMOS2-sA,RU,LIVE: GRAMMY Awards Premiere Ceremony | March 14 at 3pm ET / 12pm PT,68,10,14,PT2H22M50S,8570.0,13457186,589399,31345,76732
742,aVAKT9UxJMI,RU,Billie Eilish - everything i wanted (Live From The 63rd GRAMMYs®/2021),70,10,9,PT3M40S,220.0,2244250,297576,2106,22085
743,Bg9kBlM5okI,RU,Highlights: Wolves 0-1 Liverpool | Jota wins it at Molineux,59,17,15,PT1M40S,100.0,892114,18119,425,720
744,hJKFYk3SWxU,RU,Совет на Пост. Протоиерей  Андрей Ткачёв.,41,22,14,PT1M1S,61.0,129205,0,0,337
745,pM2ETLDCBeA,RU,КАК ПРОХОДИТЬ ПОВОРОТЫ НА МОТОЦИКЛЕ И ОСТАВАТЬСЯ ЖИВЫМ.,55,2,18,PT19M39S,1179.0,115749,14917,327,1048
746,RuhwYt_blMg,RU,СТРОЮ ДОМИК НА ДЕРЕВЕ Сергей Трейсер,36,22,29,PT28M14S,1694.0,167432,19220,694,1914
747,zi83weV9VT8,RU,Подпольный миллионер Гордон и пророчество Нострадамуса - #160​​​ Глеба и зрелищ,79,25,23,PT10M,600.0,25336,1995,68,277
748,ojGHE581lsM,RU,Marvel Studios' The Falcon and The Winter Soldier | Final Trailer | Disney+,75,24,19,PT1M59S,119.0,2311199,142942,1141,7775
749,jB6JQZdYqW8,RU,"Историческая Галлюцинация - Тобольск, НЕ  столица Великой Тартарии!!",68,22,34,PT30M51S,1851.0,35722,5310,112,814
750,BlYTCfCTMWU,MX,Resumen y goles | Chivas 0-3 América | Torneo Guard1anes 2021 BBVA MX - J11 | TUDN,82,17,30,PT9M9S,549.0,1190433,14583,1295,2685
751,vFWv44Z4Jhk,MX,Dua Lipa - Levitating ft. DaBaby / Don't Start Now (Live at the GRAMMYs 2021),77,10,16,PT5M5S,305.0,9792287,633194,10099,24214
752,9EB1WwedqrM,MX,"Las MEJORES ACTUACIONES de los GRAMMY 2021: Billie Eilish, Dua Lipa, Bad Bunny, Taylot Swift,...",96,25,0,PT2M5S,125.0,458490,8493,741,1823
753,mOukdi8Kya8,MX,¡GOLEADA CON ID3NTIDAD! Desde el Estadio Akron Chivas 0-3 America,65,17,8,PT22M,1320.0,127255,8928,168,770
754,bQVhrZkFvkU,MX,AMERICA NOS GOLEO Y HUMILLO EN CASA (CHIVAS 0-3 AMERICA) - IVANSFULL,68,17,8,PT17M44S,1064.0,150439,7903,578,2070
755,Q6RpMWWYOOg,MX,¡¡AHORA TENGO OTRO NEGOCIO!! ft. Luisito Comunica,49,24,9,PT10M39S,639.0,985716,53974,1107,2735
756,NorTlsBZMIc,MX,PRUEBA DE EMBARAZO FALSA A KIM 😈*BROMA* | ALEX FLORES 💙,55,22,12,PT12M21S,741.0,1393265,88210,1339,1447
757,B6GY4_vivBc,MX,DILE ALGO A ALGUIEN SIN DECIR SU NOMBRE,39,22,0,PT4M24S,264.0,357520,33953,243,1013
758,NBFQUqE6QsA,MX,ABANDONADAS EN UN BOSQUE EN MEDIO DE LA NADA | POLINESIOS VLOGS,63,22,15,PT17M56S,1076.0,2110457,119357,2473,7046
759,wEoehBESrNM,MX,"El Sol vuelve a brillar | Luis Miguel, la serie temporada 2",59,24,17,PT1M33S,93.0,296856,6756,115,704
760,cU6cnHHX4LM,MX,펜타곤(PENTAGON) - 'DO or NOT' Official Music Video,48,10,53,PT3M49S,229.0,957393,164906,507,24537
761,nRSV6NE0DKc,MX,JD PANTOJA ELIMINÓ ESTA ESCENA DEL VIDEO 16•95 | detrás de cámaras | Mau Mc Mahon,81,22,23,PT18M9S,1089.0,209790,20675,280,618
762,v_ru1_Cvn7k,MX,¿Es posible llegar a la Antártida con una cuchara de plástico? (Madagascar),75,1,35,PT11M25S,685.0,395214,46016,462,3060
763,migtjEcIxnk,MX,CHUNG HA 청하 X Guaynaa 'Demente (Spanish Ver)' MV Teaser,55,10,24,PT27S,27.0,228750,55501,77,2975
764,95ob094FFb8,MX,HIGHLIGHTS | Juan Francisco 'El Gallo' Estrada vs. Roman 'Chocolatito' Gonzalez,79,17,16,PT13M18S,798.0,794417,9667,634,3050
765,HO4d_1Uh7Z0,MX,EN VIVO | Clásico Nacional | Chivas vs. América | J11 | Guard1anes 2021,71,17,23,PT47M26S,2846.0,250056,1825,202,105
766,z4QxtXXbzz4,MX,¡Grammy Awards® 2021! | Punto de Encuentro TNT en VIVO,54,24,25,PT1H4M11S,3851.0,301593,9137,723,189
767,ZrdQSAX2kyw,MX,Zack Snyder’s Justice League | Official Trailer #2 | HBO Max,60,1,25,PT2M29S,149.0,4026018,145198,2556,16316
768,Bv1jALmLfQQ,MX,Jhay Cortez - Christian Dior,28,10,9,PT2M27S,147.0,1134303,75553,1409,3558
769,F1kgQY9IkKw,MX,LE REGALO SU PRIMER AUTO A COBRA 😍 *se pone a llorar*,53,22,40,PT35M18S,2118.0,203701,18754,313,1184
770,lThsz8qs5LI,MX,"LA MÁS DRAGA 4 - ""DETRÁS DE LAS AUDICIONES""",43,24,0,PT23M54S,1434.0,97643,5808,97,566
771,de9kPJ8AvXQ,MX,Me voy de YouTube por un largo un tiempo,40,23,10,PT8M3S,483.0,117208,17998,751,3518
772,YKQItAl9LA4,MX,DIANA TC Y AKILES VS KOMBOY - ASSIAS FF - VERZA 320 (epico),59,20,0,PT13M25S,805.0,326859,70763,494,4513
773,ojGHE581lsM,MX,Marvel Studios' The Falcon and The Winter Soldier | Final Trailer | Disney+,75,24,19,PT1M59S,119.0,2311199,142942,1141,7775
774,4DUdj_LgJfo,MX,ME MUDO A CASA DE RAEL STAR!!💙🏠 MARIEL ES REAL?😍 | MariWolf,59,22,21,PT16M5S,965.0,209982,30162,344,1770
775,UnBZLFB7kLo,MX,Cardi B - Up / WAP feat. Megan Thee Stallion (Live from the 63rd GRAMMYs ®️ 2021),81,10,27,PT4M24S,264.0,4176108,145437,22773,24790
776,NfKaxrMKIdQ,MX,AMONG US pero todos quieren mis vitaminas,41,20,11,PT11M31S,691.0,299174,33200,250,6745
777,GpYDGAt8QoA,MX,YANPOL Draw My Life - Especial 1 MILLÓN,39,28,18,PT11M55S,715.0,319396,57110,269,5727
778,UlIq5gvqOmA,MX,Harry Styles Wins Best Pop Solo Performance | 2021 GRAMMY Awards Show Acceptance Speech,87,10,17,PT2M17S,137.0,2292455,138225,2418,4647
779,VMTNlaYUyKo,MX,NOS CASAMOS 💞 ASI FUE NUESTRA BODA 💒 -Queen Buenrostro,54,19,11,PT25M38S,1538.0,1072129,66972,2544,3864
780,JhP5C-ogX_Q,MX,Transmisión entrante - Informe de realidad 475,46,20,1,PT40S,40.0,240888,15536,140,1552
781,Q5br-lANoUo,MX,SAX “Otros Nosotros” / Video Oficial,36,25,0,PT4M10S,250.0,116233,3848,24,234
782,W0qKcvE1ZJ4,MX,Jessi (제시) - '어떤X (What Type of X)' MV Teaser 1,47,10,18,PT18S,18.0,1777711,258927,1151,7738
783,baqoakLxNeE,MX,IDEA FÁCIL con RAMAS SECAS 💕 DECORACIÓN CON RAMAS 😊 RECICLADO de BOTELLA ♻ Artesanato 😍 Arte en casa,100,26,19,PT16M52S,1012.0,222534,11072,221,955
784,KagzGPwDR9w,MX,"[Stray Kids : SKZ-RECORD] Changbin, Felix ""좋으니까""",48,22,56,PT3M19S,199.0,1209874,305398,431,41640
785,w58RpV9s-mA,MX,Resumen Día 3 - Pretemporada F1 2021 | Efeuno,45,17,27,PT9M29S,569.0,149986,8029,87,406
786,7wZXq3bjF6o,MX,TRAP DE -TOY INSANO (VIDEO NO OFICIAL😂)❤🇩🇴,42,10,50,PT3M17S,197.0,1857533,328715,8265,21676
787,rrPvNimIuBU,MX,¡HAZARD LESIONADO otra vez! | ROBAN a DI MARÍA y MARQUINHOS | PEDRI a la SELECCIÓN MAYOR,88,17,48,PT3M6S,186.0,506702,36179,377,1891
788,sdRPHGndFSU,MX,El Plan De... Jones? Teaser 2 Temporada 6!,42,20,17,PT9M37S,577.0,167563,12715,160,1646
789,rDsZT-Ai6ek,MX,"HIGHLIGHTS | Arsenal vs Tottenham Hotspur (2-1) | Premier League | Odegaard, Lacazette",86,17,37,PT2M,120.0,1437798,20716,741,1095
790,ha2XT_wOUc8,MX,¡SPARTOR Vs RAMCISCO En GTA 5 ONLINE! 😱💥 AUTOS VS COHETES con LOS COMPAS,72,20,18,PT15M18S,918.0,598632,33035,943,1124
791,VFehJAMry5U,MX,QUEEN va a REGRESAR con su ex 😭 | Quien es mas probable?| Ced Mejia,67,22,7,PT29M23S,1763.0,209747,14954,235,524
792,EwuqCLdKONM,MX,Esto valen sus  “OUTFIT” Ft. @ManuelRivera11  @Alfredo Valenzuela  | CHONITOZITRO,81,22,0,PT45M2S,2702.0,154374,10162,257,400
793,vv-Y1Ejhk4o,MX,Bad Bunny Wins Best Latin Pop or Urban Album | 2021 GRAMMYs,59,10,18,PT50S,50.0,442997,19238,843,1189
794,FcBKyWqW6KA,MX,NO ESTOY BIEN.... / Memo Aponte,31,22,29,PT8M7S,487.0,217899,12716,2284,1920
795,TtBhNoTq6MQ,MX,CRISTIANO: Hat-trick y mensaje a PELÉ | KUN ¿acuerdo con el BARÇA? | ¡Qué GOLAZO de LAMELÅ!,91,17,44,PT6M17S,377.0,824898,53186,688,1851
796,wIJraJzjssg,MX,SI ME RESPONDES LA PREGUNTA TE DOY $100 DÓLARES (Preguntas incómodas con mi mamá),81,23,48,PT10M5S,605.0,421644,51721,1188,2378
797,kN89xGhaKtw,MX,La Rosa de Guadalupe: Norma tiene celos de su prima Cristina | Un camino lleno de espinas,89,24,25,PT9M10S,550.0,1428546,17452,1035,690
798,ldugbsKMJ8E,MX,Lluvia | Animación,18,24,8,PT15S,15.0,62906,12138,91,592
799,cwpYEZx1iDU,MX,SOPRESA A MONT | VLOG,21,22,0,PT14M12S,852.0,939950,102743,963,2239
800,EiH3MNHczBM,IT,HO CUCINATO UN HAMBURGER DA 25 KG - GUINNES WORLD RECORD,56,24,17,PT14M53S,893.0,356010,39308,616,850
801,vFWv44Z4Jhk,IT,Dua Lipa - Levitating ft. DaBaby / Don't Start Now (Live at the GRAMMYs 2021),77,10,16,PT5M5S,305.0,9792287,633196,10099,24214
802,BpreyqrnMjE,IT,"Lous and The Yakuza, Sfera Ebbasta, Shablo - Je ne sais pas (Clip officiel)",75,10,20,PT3M32S,212.0,124406,15624,142,807
803,Du4WMOS2-sA,IT,LIVE: GRAMMY Awards Premiere Ceremony | March 14 at 3pm ET / 12pm PT,68,10,14,PT2H22M50S,8570.0,13457186,589399,31345,76732
804,C7z4xvgX4ug,IT,AUTOGOL CARTOON - Juve fuori dalla Champions,44,17,14,PT3M36S,216.0,832080,71930,799,1599
805,DwhPQdGPUOg,IT,Red Bull 64 Bars x Zero: Marracash prod. Marz | ESSE MAGAZINE,61,10,16,PT2M12S,132.0,673470,32875,402,1196
806,UlIq5gvqOmA,IT,Harry Styles Wins Best Pop Solo Performance | 2021 GRAMMY Awards Show Acceptance Speech,87,10,17,PT2M17S,137.0,2292455,138226,2418,4647
807,vbQnPkoIBwU,IT,Daniele De Martino - Sensazioni anonime ( Ufficiale 2021 ),58,10,25,PT4M15S,255.0,105386,7200,144,695
808,gK66SVlmo8s,IT,GRAZIE per 1 MILIONE di VOI - RISPONDIAMO ai COMMENTI più ASSURDI!,66,24,20,PT18M51S,1131.0,319528,49333,160,5549
809,SaEy5ExvVfU,IT,PARODIE SANREMO 2021 🎵 Naz Musical,34,24,29,PT8M51S,531.0,134554,11398,726,1034
810,bIYkP6aPtn4,IT,Highlights FC Barcelona vs SD Huesca (4-1),42,17,48,PT1M31S,91.0,950215,23899,481,822
811,qcGgPlepbw8,IT,"🔴 Live: Grammys 2021 Red Carpet | March 14th, 6:30PM ET | PEOPLE",64,24,32,PT1H2M30S,3750.0,3959800,104244,7356,4170
812,XyLTOyIey5w,IT,C'è posta per te 2021 | Belen Rodriguez infiamma il Web,55,24,19,PT2M27S,147.0,348296,1311,713,286
813,Ci1q7lpqNPQ,IT,Cagliari 1-3 Juventus | CR7 cala il Tris per i bianconeri | Serie A TIM,71,17,37,PT4M14S,254.0,962332,23670,924,1752
814,-GBk4Dm149M,IT,Milan 0-1 Napoli | Il Napoli ferma il Milan a San Siro! | Serie A TIM,69,17,39,PT4M13S,253.0,1012148,20917,578,1770
815,VKzQ2i2y5Ng,IT,È NATA MIA FIGLIA!!,19,22,13,PT11M18S,678.0,1553007,219839,1341,25514
816,TG9teNr0GWs,IT,Disciplina,10,24,12,PT22M,1320.0,223963,30183,213,778
817,FXUOxhUn6tE,IT,La storia di DENNIS RODMAN ||| Da SENZATETTO a CAMPIONE NBA,59,17,22,PT31M48S,1908.0,37758,6985,20,815
818,tc5kT9zvNII,IT,THE VACCINO SAGA,16,24,11,PT4M3S,243.0,473455,51010,634,1550
819,u5Opiu6tBBo,IT,IL PIANETA DEL TESORO - Il film che la Disney uccise,52,22,18,PT34M46S,2086.0,56457,8786,40,951
820,cS9gV8zA89E,IT,HIGHLIGHTS | ARSENAL 2-1 SPURS,30,17,28,PT2M16S,136.0,1053268,13803,641,1512
821,JqaTIdWHuoA,IT,Disney+ | The Falcon and The Winter Soldier | Secondo Trailer Ufficiale - Dal 19 Marzo in Streaming,99,1,14,PT1M59S,119.0,23370,1965,11,87
822,3tIlVrb98-k,IT,GRAMMYs 2021: Harry Styles Sings Watermelon Sugar in ELECTRIFYING Performance,77,24,26,PT2M33S,153.0,2114786,68655,1398,1110
823,MteJGRpzPbo,IT,Torino 1-2 Inter | L'Inter batte il Toro nel finale! | Serie A TIM,66,17,37,PT4M14S,254.0,685049,17480,477,804
824,aVAKT9UxJMI,IT,Billie Eilish - everything i wanted (Live From The 63rd GRAMMYs®/2021),70,10,9,PT3M40S,220.0,2244250,297579,2106,22085
825,i4LijjTYS1Q,IT,ZONE ROSSE: uscire di casa non è REATO  | Avv. Angelo Greco,59,25,10,PT5M,300.0,513297,31133,619,4256
826,jPDQzxmR12U,IT,Dafina Zeqiri - DURO,20,10,4,PT3M26S,206.0,1748479,51992,621,1982
827,cFt4nJI6L1U,IT,TRASFORMO IL COLOSSEO LEGO IN UN ACQUARIO,41,28,11,PT14M41S,881.0,86915,18271,105,997
828,NZ-JgoftTTY,IT,Day 3 Highlights | 2021 Pre-Season Testing,42,17,12,PT3M25S,205.0,1593957,45183,279,2046
829,CKZvWhCqx1s,IT,ROSÉ - 'On The Ground' M/V,26,10,24,PT3M9S,189.0,81528957,6785652,72241,1412801
830,_LPC94VhE4E,IT,INTELLIGENTI VS STUPIDI - Le Differenze - iPantellas,52,24,9,PT8M10S,490.0,796834,79851,1024,20040
831,2WMYOxpRVMI,IT,Fred De Palma - Ti raggiungerò (Official Video),47,10,19,PT2M46S,166.0,542847,10573,302,388
832,ZrdQSAX2kyw,IT,Zack Snyder’s Justice League | Official Trailer #2 | HBO Max,60,1,25,PT2M29S,149.0,4026018,145198,2556,16316
833,ueswYj5tIBs,IT,FANTASTICI MODI PER INTRODURRE SNACK OVUNQUE! || Incredibili Idee Fai Da Te su 123 GO! BOYS,91,26,9,PT8M31S,511.0,79086,1147,193,56
834,rDsZT-Ai6ek,IT,"HIGHLIGHTS | Arsenal vs Tottenham Hotspur (2-1) | Premier League | Odegaard, Lacazette",86,17,37,PT2M,120.0,1437798,20716,741,1095
835,g8HyyDEqhEg,IT,93rd Oscars Nominations,23,22,0,PT21M,1260.0,450964,15218,645,1930
836,dERuCAjTA4A,IT,Boca 1 - River 1 [RESUMEN COMPLETO - HD],40,17,27,PT3M19S,199.0,232747,2985,101,699
837,v_T5QZCbV90,IT,SFIDA DEL CIBO NERO VS ROSA | Mangiare Tutto Di Un Solo Colore Per 24 Ore Su Multi DO! CHALLENGE,96,22,8,PT9M26S,566.0,527671,4018,1228,349
838,Q88P1gpOJxA,IT,ROSÉ - 'On The Ground' 0314 SBS Inkigayo,40,10,24,PT2M52S,172.0,13812891,1650245,21124,74478
839,wlPCONfXBD0,IT,La zanzara del 15 marzo 2021,28,24,0,PT2H17M46S,8266.0,18929,236,22,40
840,JdsztT6PQ2c,IT,CI PROVA a 70 ANNI - ITALIA'S GOT TALENT,40,22,23,PT5M24S,324.0,632829,27308,288,525
841,RZ20YZUIxpk,IT,LA MIA NUOVA MACCHINA,21,2,24,PT10M19S,619.0,94095,10507,178,358
842,cQpOV4-F7VM,IT,Trasmissione in arrivo - Nota della realtà 475,46,20,1,PT39S,39.0,29395,2117,12,466
843,zETYeyVftUU,IT,LeBron Gives Nico Mannion His Welcome To The NBA Moment,55,17,12,PT33S,33.0,247918,5195,138,829
844,2Tb5Q105xeQ,IT,🔴LIVE | West Indies v Sri Lanka | 3rd CG Insurance ODI,54,17,12,PT8H43M46S,31426.0,934157,7923,486,16
845,zvWMure6ZRM,IT,Anthony - Sta 'Nnammurata (Video Ufficiale 2021),48,10,11,PT4M15S,255.0,69360,2547,35,126
846,Lj9im9A63eQ,IT,Alban Skenderaj - Kush ta ndien ty aromën (Official Video HD),61,24,6,PT3M18S,198.0,352771,16646,163,632
847,lF2PKKRDNUk,IT,UNBOXING BALESTRA da 5€ di WISH *esplode?* - OFFERTE WISH,57,26,39,PT11M38S,698.0,102780,19138,127,417
848,_pQpFDdJi5Q,IT,Day 2 Highlights | 2021 Pre-Season Testing,42,17,20,PT4M4S,244.0,1944205,46099,394,1924
849,lMlUCw_cFkA,IT,MATTONELLA DELLA NONNA Ricetta Facile - Fatto in Casa da Benedetta,66,26,20,PT4M39S,279.0,464293,11333,149,367
